Article ID,Name,Category,URL,Last Updated,Has Screenshots,Linked Pages
KB-011,How do I install zipBoard's Internet Explorer extension? - zipBoard Help,Article,https://help.zipboard.co/article/114-how-do-i-install-zipboards-internet-explorer-extension,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/114-how-do-i-install-zipboards-internet-explorer-extension, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-012,How to Sign Up for zipBoard - zipBoard Help,Article,https://help.zipboard.co/article/119-signing-up-for-zipboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/119-signing-up-for-zipboard, https://help.zipboard.co/article/125-creating-a-project, https://help.zipboard.co/article/158-how-to-upload-and-review-scorm-valid-html-content-with-zipboard, https://help.zipboard.co/article/160-how-to-upload-and-review-image-files-with-zipboard, https://help.zipboard.co/article/203-get-the-most-out-of-our-guides-in-zipboard, https://help.zipboard.co/article/212-signing-up-with-google, https://help.zipboard.co/article/226-how-do-i-share-my-website-pdf-file-html-scorm-file-images-or-video, https://help.zipboard.co/article/227-share-link-settings, https://help.zipboard.co/article/232-how-to-add-members-from-an-organization-or-project, https://help.zipboard.co/article/247-can-i-sign-in-using-a-microsoft-account-with-zipboard, https://help.zipboard.co/article/252-getting-started-with-zipboard, https://help.zipboard.co/article/265-how-to-review-and-collaborate-on-video-projects, https://help.zipboard.co/article/321-does-zipboard-have-sso, https://help.zipboard.co/article/359-mp3-file-sharing-feature, https://help.zipboard.co/article/388-how-to-review-a-zip-file, https://help.zipboard.co/article/403-complete-workflow-for-all-zipboard-users, https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-013,How to Log In to zipBoard - zipBoard Help,Article,https://help.zipboard.co/article/120-log-in-to-zipboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/119-signing-up-for-zipboard, https://help.zipboard.co/article/120-log-in-to-zipboard, https://help.zipboard.co/article/125-creating-a-project, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-014,Recover Account or Forgotten Password - zipBoard Help,Article,https://help.zipboard.co/article/121-recover-account-or-forgotten-password,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/121-recover-account-or-forgotten-password, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-015,Adding a collaborator or reviewer account - zipBoard Help,Article,https://help.zipboard.co/article/122-adding-a-collaborator-or-reviewer-account,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/122-adding-a-collaborator-or-reviewer-account, https://help.zipboard.co/article/259-how-to-invite-collaborator-to-project, https://help.zipboard.co/article/73-what-s-the-difference-between-owner-manager-and-reviewer, https://help.zipboard.co/category/369-for-super-admins, https://help.zipboard.co/category/370-for-managers, https://help.zipboard.co/category/371-for-collaborators, https://help.zipboard.co/category/372-for-clients, https://help.zipboard.co/category/373-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-016,Adding a Manager Account - zipBoard Help,Article,https://help.zipboard.co/article/123-adding-a-manager-account,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/123-adding-a-manager-account, https://help.zipboard.co/article/259-how-to-invite-collaborator-to-project, https://help.zipboard.co/article/73-what-s-the-difference-between-owner-manager-and-reviewer, https://help.zipboard.co/category/369-for-super-admins, https://help.zipboard.co/category/370-for-managers, https://help.zipboard.co/category/371-for-collaborators, https://help.zipboard.co/category/372-for-clients, https://help.zipboard.co/category/373-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-017,Creating a Project in zipBoard - zipBoard Help,Article,https://help.zipboard.co/article/125-creating-a-project,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/125-creating-a-project, https://help.zipboard.co/article/126-working-in-the-zipboard-account-dashboard, https://help.zipboard.co/article/129-create-and-modify-a-task, https://help.zipboard.co/article/23-how-to-add-and-review-different-types-of-content-with-zipboard, https://help.zipboard.co/article/259-how-to-invite-collaborator-to-project, https://help.zipboard.co/article/440-quickly-set-up-your-projects-with-custom-templates-in-zipboard, https://help.zipboard.co/article/445-construction-template-for-document-reviews, https://help.zipboard.co/article/446-learning-design-template-for-elearning-content-reviews, https://help.zipboard.co/article/447-web-design-template-for-design-feedback-qa, https://help.zipboard.co/article/448-content-development-template-for-content-reviews, https://help.zipboard.co/article/52-how-do-i-add-new-tasks, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-018,Working in the zipBoard Account Dashboard - zipBoard Help,Article,https://help.zipboard.co/article/126-working-in-the-zipboard-account-dashboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/125-creating-a-project, https://help.zipboard.co/article/126-working-in-the-zipboard-account-dashboard, https://help.zipboard.co/article/129-create-and-modify-a-task, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-019,Managing the Project Dashboard - zipBoard Help,Article,https://help.zipboard.co/article/127-managing-the-project-dashboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/127-managing-the-project-dashboard, https://help.zipboard.co/article/129-create-and-modify-a-task, https://help.zipboard.co/article/201-managing-the-message-board-of-zipboard, https://help.zipboard.co/article/23-how-to-add-and-review-different-types-of-content-with-zipboard, https://help.zipboard.co/article/422-managing-task-types-at-the-project-level, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-020,Parts of a zipBoard project - zipBoard Help,Article,https://help.zipboard.co/article/128-parts-of-a-zipboard-project,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack, https://help.zipboard.co/article/128-parts-of-a-zipboard-project, https://help.zipboard.co/article/35-what-is-review-board, https://help.zipboard.co/article/52-how-do-i-add-new-tasks, https://help.zipboard.co/article/63-how-do-i-integrate-zipboard-with-jira, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-021,How to Create or Modify a Task? - zipBoard Help,Article,https://help.zipboard.co/article/129-create-and-modify-a-task,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/129-create-and-modify-a-task, https://help.zipboard.co/article/130-converting-comments-to-tasks, https://help.zipboard.co/article/52-how-do-i-add-new-tasks, https://help.zipboard.co/article/58-how-do-i-edit-a-task, https://help.zipboard.co/article/60-how-do-i-assign-a-task-to-someone, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-022,Converting Feedback to Tasks - zipBoard Help,Article,https://help.zipboard.co/article/130-converting-comments-to-tasks,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/130-converting-comments-to-tasks, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-023,Can my clients be external collaborators for my zipBoard project? - zipBoard Help,Article,https://help.zipboard.co/article/131-can-my-clients-be-external-collaborators-for-my-zipboard-project,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/131-can-my-clients-be-external-collaborators-for-my-zipboard-project, https://help.zipboard.co/article/135-how-do-i-work-with-clients-in-zipboard, https://help.zipboard.co/category/369-for-super-admins, https://help.zipboard.co/category/370-for-managers, https://help.zipboard.co/category/371-for-collaborators, https://help.zipboard.co/category/372-for-clients, https://help.zipboard.co/category/373-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-024,zipBoard for Beta testing - zipBoard Help,Article,https://help.zipboard.co/article/134-how-to-use-zipboard-for-beta-testing,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/134-how-to-use-zipboard-for-beta-testing, https://help.zipboard.co/article/136-how-to-share-a-file-in-zipboard, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-025,How do I Work with Clients in zipBoard? - zipBoard Help,Article,https://help.zipboard.co/article/135-how-do-i-work-with-clients-in-zipboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/131-can-my-clients-be-external-collaborators-for-my-zipboard-project, https://help.zipboard.co/article/135-how-do-i-work-with-clients-in-zipboard, https://help.zipboard.co/article/164-what-is-the-add-client-button-for, https://help.zipboard.co/article/222-will-my-client-get-messages-from-project-team-in-enterprise-edition, https://help.zipboard.co/article/223-can-client-convert-feedback-from-other-stackholders, https://help.zipboard.co/article/227-share-link-settings, https://help.zipboard.co/article/264-what-is-client-role-in-enterprise-edition, https://help.zipboard.co/article/437-how-to-control-client-access-in-zipboard-file-sharing-made-simple, https://help.zipboard.co/category/369-for-super-admins, https://help.zipboard.co/category/370-for-managers, https://help.zipboard.co/category/371-for-collaborators, https://help.zipboard.co/category/372-for-clients, https://help.zipboard.co/category/373-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-026,How to Get Feedback from Guests in zipBoard? - zipBoard Help,Article,https://help.zipboard.co/article/136-how-to-share-a-file-in-zipboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/136-how-to-share-a-file-in-zipboard, https://help.zipboard.co/article/164-what-is-the-add-client-button-for, https://help.zipboard.co/article/226-how-do-i-share-my-website-pdf-file-html-scorm-file-images-or-video, https://help.zipboard.co/article/227-share-link-settings, https://help.zipboard.co/article/231-getting-feedback, https://help.zipboard.co/article/329-managing-share-links, https://help.zipboard.co/article/354-how-do-i-share-files-with-a-client, https://help.zipboard.co/article/45-how-can-i-add-collaborators-to-my-project, https://help.zipboard.co/article/46-how-can-i-remove-collaborators-from-my-project, https://help.zipboard.co/article/47-communicating-with-team-members, https://help.zipboard.co/article/48-what-is-the-watcher-feature-for-and-how-do-i-use-it, https://help.zipboard.co/article/49-i-have-been-invited-as-a-collaborator-but-unable-to-see-the-project-on-my-dashboard-what-s-wrong-there, https://help.zipboard.co/article/50-i-see-a-bell-sign-on-my-profile-what-s-that-for, https://help.zipboard.co/article/90-i-need-to-share-my-zipboard-project-with-my-stakeholders-but-don-t-want-to-add-them-as-collaborators-is-there-a-way-to-do-that, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-027,How to Track and Prioritise the Feedback from Guest in zipBoard? - zipBoard Help,Article,https://help.zipboard.co/article/137-how-to-track-and-prioritise-the-feddback-from-guest-in-zipboard,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/137-how-to-track-and-prioritise-the-feddback-from-guest-in-zipboard, https://help.zipboard.co/article/145-email-alerts-zipboard, https://help.zipboard.co/article/83-ive-been-added-to-a-project-what-next, https://help.zipboard.co/article/85-how-to-update-your-file-version-without-losing-the-previous-versions, https://help.zipboard.co/article/86-how-can-i-archive-restore-my-zipboard-project, https://help.zipboard.co/article/88-my-mails-are-not-delivered-what-should-i-do, https://help.zipboard.co/article/89-i-have-already-added-some-comments-but-now-i-want-to-update-them-to-tasks-can-i-do-it, https://help.zipboard.co/article/90-i-need-to-share-my-zipboard-project-with-my-stakeholders-but-don-t-want-to-add-them-as-collaborators-is-there-a-way-to-do-that, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
